Position_z,Position_y,Position_x,Velocity_z,Velocity_y,Velocity_x,Velocity_length,skip
4,18,28,0.220104,-0.780803,0.38617,0.89845777,3
6,18,28,0.189502,-0.827956,0.464801,0.968226273,0
8,18,28,0.154278,-0.86573,0.530303,1.026894058,1
10,18,28,0.115114,-0.893131,0.579139,1.07067091,2
12,18,28,0.072431,-0.910021,0.609445,1.097637316,3
14,18,28,0.026816,-0.916623,0.621135,1.107576413,0
16,18,28,-0.02012,-0.912861,0.614617,1.100669831,1
18,18,28,-0.066051,-0.899136,0.590118,1.077519158,2
20,18,28,-0.10942,-0.875965,0.547944,1.039004353,3
22,18,28,-0.149659,-0.843418,0.48928,0.98648196,0
24,18,28,-0.186255,-0.801694,0.416891,0.922606254,1
26,18,28,-0.218301,-0.752138,0.334963,0.851802271,2
28,18,28,-0.244939,-0.697909,0.248613,0.780307958,3
0,20,28,0.209487,-0.615763,0.180119,0.674901274,0
2,20,28,0.19893,-0.657747,0.24285,0.728821229,1
4,20,28,0.177212,-0.699425,0.305119,0.783388172,2
6,20,28,0.152191,-0.736079,0.361385,0.834010499,3
8,20,28,0.123922,-0.766334,0.40842,0.877172365,0
10,20,28,0.092494,-0.789242,0.443862,0.910204125,1
12,20,28,0.058163,-0.803937,0.466192,0.931145862,2
14,20,28,0.021536,-0.809879,0.474936,0.939112346,3
16,20,28,-0.016101,-0.806732,0.470133,0.933863373,0
18,20,28,-0.053044,-0.794875,0.452083,0.915979787,1
20,20,28,-0.08799,-0.775166,0.42133,0.886647357,2
22,20,28,-0.120281,-0.748417,0.378932,0.847457955,3
24,20,28,-0.149589,-0.715414,0.326895,0.80065873,0
26,20,28,-0.175672,-0.677216,0.268131,0.749250556,1
28,20,28,-0.198335,-0.635567,0.206217,0.696999021,2
0,22,28,0.169984,-0.57022,0.148912,0.613367909,3
2,22,28,0.160829,-0.606127,0.193652,0.656320809,0
4,22,28,0.142427,-0.64104,0.237604,0.69833616,1
6,22,28,0.121791,-0.67179,0.277306,0.736908047,2
8,22,28,0.098829,-0.69747,0.310615,0.769878724,3
10,22,28,0.0735,-0.717248,0.335952,0.795431135,0
12,22,28,0.046029,-0.730145,0.352145,0.811933797,1
14,22,28,0.016965,-0.735483,0.358647,0.818444088,2
16,22,28,-0.012773,-0.732927,0.355344,0.814625371,3
18,22,28,-0.042084,-0.722803,0.342462,0.800934118,0
20,22,28,-0.070019,-0.705872,0.320495,0.778379718,1
22,22,28,-0.095976,-0.682953,0.290292,0.748268426,2
24,22,28,-0.119683,-0.654945,0.253342,0.712361666,3
26,22,28,-0.14108,-0.622816,0.21168,0.672764267,0
28,22,28,-0.160168,-0.58777,0.167762,0.6318793,1
0,24,28,0.134916,-0.534434,0.119739,0.564056252,2
2,24,28,0.127337,-0.566873,0.150676,0.600219099,3
4,24,28,0.112058,-0.597937,0.180754,0.634631909,0
6,24,28,0.09527,-0.625293,0.20787,0.665790992,1
8,24,28,0.076899,-0.648221,0.230649,0.692317039,2
10,24,28,0.056899,-0.665993,0.248105,0.712979848,3
12,24,28,0.035451,-0.677702,0.259415,0.726521105,0
14,24,28,0.012987,-0.682699,0.264116,0.732122837,1
16,24,28,-0.009894,-0.68068,0.262046,0.729445858,2
18,24,28,-0.032529,-0.671887,0.253312,0.718788735,3
20,24,28,-0.054293,-0.6569,0.238256,0.700878921,0
22,24,28,-0.074718,-0.636419,0.217493,0.676694265,1
24,24,28,-0.093596,-0.611316,0.192086,0.647583581,2
26,24,28,-0.11091,-0.582501,0.163412,0.615070667,3
28,24,28,-0.126673,-0.550951,0.13307,0.580775928,0
0,26,28,0.102397,-0.50648,0.092577,0.52495489,1
2,26,28,0.096348,-0.536926,0.112512,0.556984216,2
4,26,28,0.083985,-0.565835,0.131608,0.586978188,3
6,26,28,0.070725,-0.591326,0.148709,0.613826385,0
8,26,28,0.056587,-0.612715,0.163032,0.636554155,1
10,26,28,0.041546,-0.629336,0.174033,0.654276208,2
12,26,28,0.02571,-0.64038,0.181232,0.666027467,3
14,26,28,0.009348,-0.645239,0.184316,0.671113359,0
16,26,28,-0.007228,-0.643626,0.183148,0.669215856,1
18,26,28,-0.023695,-0.635699,0.177765,0.660511216,2
20,26,28,-0.039723,-0.621907,0.168353,0.645514497,3
22,26,28,-0.055022,-0.602851,0.15529,0.624957385,0
24,26,28,-0.069472,-0.579367,0.139222,0.599896028,1
26,26,28,-0.083061,-0.552321,0.120965,0.571480663,2
28,26,28,-0.095737,-0.522588,0.101429,0.540880424,3
0,28,28,0.071621,-0.484961,0.067858,0.49489539,0
2,28,28,0.066898,-0.514419,0.078978,0.524728286,1
4,28,28,0.057239,-0.542335,0.089339,0.552616515,2
6,28,28,0.047307,-0.567066,0.098493,0.577496902,3
8,28,28,0.037184,-0.587861,0.106109,0.598516771,0
10,28,28,0.026882,-0.604021,0.111932,0.614892497,1
12,28,28,0.016431,-0.614808,0.115744,0.62582388,2
14,28,28,0.005896,-0.619644,0.11739,0.63069316,3
16,28,28,-0.00467,-0.618241,0.116798,0.629194339,0
18,28,28,-0.015252,-0.610711,0.113979,0.621443289,1
20,28,28,-0.025792,-0.59744,0.109031,0.607854867,2
22,28,28,-0.036213,-0.579019,0.102146,0.58907401,3
24,28,28,-0.046483,-0.556238,0.093604,0.565970927,0
26,28,28,-0.056573,-0.529944,0.083749,0.539495174,1
28,28,28,-0.066388,-0.500985,0.072945,0.510601909,2
0,0,30,4.193697,-1.146574,-0.340202,4.360901726,3
2,0,30,4.170767,-1.471421,-0.546444,4.456341344,0
4,0,30,4.029996,-2.123173,-1.061801,4.677194962,1
6,0,30,3.594057,-2.964004,-2.956182,5.517388644,2
8,0,30,2.744358,-3.942781,-4.923019,6.87845469,3
10,0,30,1.661622,-4.464532,-5.644938,7.386363021,0
12,0,30,0.469687,-3.352654,-5.397447,6.371289417,1
14,0,30,0.515388,-1.738813,-2.550256,3.129361134,2
16,0,30,-0.417382,-2.506293,-4.280584,4.977862163,3
18,0,30,-0.50102,-4.200027,-5.815894,7.191374755,0
20,0,30,-1.638753,-4.280763,-5.450814,7.121925057,1
22,0,30,-2.711037,-3.432758,-4.069234,5.974296147,2
24,0,30,-3.557772,-2.484051,-1.841872,4.713888357,3
26,0,30,-3.993293,-1.757813,-0.66681,4.413720778,0
28,0,30,-4.134873,-1.232971,-0.411812,4.334395152,1
0,2,30,3.374841,-1.17502,-0.174436,3.57779984,2
2,2,30,3.352414,-1.515623,-0.289764,3.690495344,3
4,2,30,3.258542,-2.20331,-0.375821,3.951444337,0
6,2,30,3.024618,-3.008002,-0.658763,4.316289931,1
8,2,30,2.440724,-3.85088,-1.153897,4.702965948,2
10,2,30,1.362126,-4.327897,-1.325357,4.726801335,3
12,2,30,0.089367,-3.640514,-0.913882,3.754531789,0
14,2,30,-0.262768,-2.295391,-0.180268,2.317404457,1
16,2,30,0.270751,-2.983294,-0.641736,3.063523182,2
18,2,30,-0.119251,-4.17273,-1.167358,4.334584312,3
20,2,30,-1.376097,-4.148807,-1.322016,4.566614586,0
22,2,30,-2.438115,-3.416113,-0.85939,4.284014934,1
24,2,30,-3.005814,-2.569084,-0.449738,3.979619915,2
26,2,30,-3.231605,-1.823211,-0.311874,3.723524489,3
28,2,30,-3.324282,-1.267833,-0.222106,3.564769615,0
0,4,30,2.574873,-1.188545,-0.027813,2.836085991,1
2,4,30,2.559526,-1.556663,-0.033539,2.995913534,2
4,4,30,2.473686,-2.246403,0.034762,3.341654869,3
6,4,30,2.221433,-2.980832,0.121288,3.719520771,0
8,4,30,1.707226,-3.622001,0.267709,4.01312596,1
10,4,30,0.88636,-3.98822,0.608577,4.130605135,2
12,4,30,0.008964,-3.76286,1.237136,3.961022749,3
14,4,30,-0.179401,-3.281201,1.592947,3.651841298,0
16,4,30,0.153444,-3.496571,1.485407,3.802103073,1
18,4,30,-0.03228,-3.955672,0.934897,4.064777407,2
20,4,30,-0.903637,-3.844873,0.437258,3.973764308,3
22,4,30,-1.706311,-3.304214,0.221083,3.725346303,0
24,4,30,-2.205803,-2.601271,0.101695,3.41211365,1
26,4,30,-2.452379,-1.872102,0.014038,3.085308044,2
28,4,30,-2.538133,-1.295747,-0.039518,2.850024752,3
0,6,30,1.906961,-1.155628,0.086156,2.231456741,0
2,6,30,1.897066,-1.520783,0.176819,2.437807478,1
4,6,30,1.821447,-2.11087,0.34008,2.808753413,2
6,6,30,1.603509,-2.697137,0.512832,3.179431674,3
8,6,30,1.203376,-3.182099,0.73298,3.480104528,0
10,6,30,0.650766,-3.428438,1.047146,3.643377314,1
12,6,30,0.162368,-3.342553,1.403516,3.628895299,2
14,6,30,-0.010268,-3.187874,1.606384,3.569750079,3
16,6,30,-0.015494,-3.245156,1.550409,3.596532441,0
18,6,30,-0.178423,-3.415816,1.261346,3.645631282,1
20,6,30,-0.655895,-3.336299,0.910848,3.52004735,2
22,6,30,-1.196531,-2.945795,0.641756,3.243646926,3
24,6,30,-1.588545,-2.397114,0.442091,2.909480228,0
26,6,30,-1.804322,-1.797867,0.266628,2.561053322,1
28,6,30,-1.881371,-1.273403,0.112836,2.274608538,2
0,8,30,1.394985,-1.091434,0.162719,1.778676137,3
2,8,30,1.386454,-1.415556,0.311026,2.005689571,0
4,8,30,1.319477,-1.873672,0.514043,2.348596714,1
6,8,30,1.150213,-2.3042,0.718088,2.673570265,2
8,8,30,0.872232,-2.638257,0.934311,2.93157393,3
10,8,30,0.529331,-2.805092,1.163822,3.082728351,0
12,8,30,0.229812,-2.800652,1.365629,3.124325167,1
14,8,30,0.05086,-2.753228,1.470782,3.121866565,2
16,8,30,-0.066559,-2.76685,1.442186,3.120863579,3
18,8,30,-0.238603,-2.807569,1.288821,3.098456818,0
20,8,30,-0.528639,-2.732251,1.066218,2.980180455,1
22,8,30,-0.863506,-2.473932,0.837591,2.750916363,2
24,8,30,-1.137444,-2.084439,0.623074,2.454971692,3
26,8,30,-1.306707,-1.633831,0.414909,2.132847017,0
28,8,30,-1.3758,-1.206489,0.216767,1.842669064,1
0,10,30,1.023059,-1.010425,0.204882,1.45244106,2
2,10,30,1.013717,-1.270043,0.369351,1.666448781,3
4,10,30,0.955699,-1.601441,0.568806,1.949747194,0
6,10,30,0.83152,-1.90266,0.762572,2.212025461,1
8,10,30,0.646058,-2.131213,0.94726,2.420074647,2
10,10,30,0.429041,-2.256193,1.112194,2.551755969,3
12,10,30,0.227358,-2.28787,1.235456,2.610056,0
14,10,30,0.066757,-2.282396,1.294006,2.624545585,1
16,10,30,-0.07254,-2.28033,1.276366,2.614245039,2
18,10,30,-0.229169,-2.269615,1.185291,2.57071691,3
20,10,30,-0.425265,-2.194309,1.037669,2.464264446,0
22,10,30,-0.637976,-2.016451,0.85866,2.282626778,1
24,10,30,-0.821908,-1.749096,0.666331,2.044227624,2
26,10,30,-0.946984,-1.429662,0.467319,1.777385489,3
28,10,30,-1.0071,-1.10984,0.269776,1.522752221,0
0,12,30,0.761325,-0.923452,0.219864,1.216848195,1
2,12,30,0.750995,-1.117749,0.372458,1.397169023,2
4,12,30,0.70225,-1.348433,0.544959,1.615056324,3
6,12,30,0.612476,-1.554603,0.70841,1.814872466,0
8,12,30,0.487517,-1.712764,0.855092,1.975453283,1
10,12,30,0.343354,-1.809774,0.974877,2.084120694,2
12,12,30,0.199101,-1.852487,1.056803,2.142004172,3
14,12,30,0.064806,-1.863013,1.093027,2.160954715,0
16,12,30,-0.063686,-1.856243,1.080226,2.148623325,1
18,12,30,-0.196155,-1.828596,1.019422,2.102727117,2
20,12,30,-0.337979,-1.759653,0.915994,2.012375088,3
22,12,30,-0.480575,-1.632543,0.780204,1.872129071,0
24,12,30,-0.605479,-1.449977,0.623508,1.690502986,1
26,12,30,-0.696495,-1.230166,0.454636,1.484960459,2
28,12,30,-0.747111,-1.002291,0.282521,1.281631854,3
0,14,30,0.578583,-0.83892,0.215808,1.041690044,0
2,14,30,0.567849,-0.980519,0.34406,1.184165225,1
4,14,30,0.527323,-1.140373,0.482678,1.345919083,2
6,14,30,0.461235,-1.282776,0.611879,1.494204772,3
8,14,30,0.373493,-1.395051,0.724193,1.615586523,0
10,14,30,0.271871,-1.470831,0.812201,1.702036467,1
12,14,30,0.164477,-1.512308,0.869959,1.752414572,2
14,14,30,0.056238,-1.526996,0.89436,1.77052515,3
16,14,30,-0.051627,-1.519766,0.884347,1.759097399,0
18,14,30,-0.1593,-1.49001,0.840566,1.718155258,1
20,14,30,-0.266074,-1.431277,0.765304,1.644700409,2
22,14,30,-0.367587,-1.337753,0.663512,1.53783987,3
24,14,30,-0.456016,-1.210792,0.542146,1.402815079,0
26,14,30,-0.523432,-1.059271,0.408259,1.250084606,1
28,14,30,-0.565567,-0.899083,0.269561,1.095846433,2
0,16,30,0.449188,-0.762564,0.199885,0.907318977,3
2,16,30,0.438485,-0.866815,0.301782,1.01720682,0
4,16,30,0.404499,-0.980185,0.408573,1.136359966,1
6,16,30,0.35405,-1.081603,0.507118,1.245947478,2
8,16,30,0.289319,-1.16389,0.591449,1.337220003,3
10,16,30,0.21403,-1.223086,0.656379,1.404486239,0
12,16,30,0.131972,-1.258837,0.698285,1.445575713,1
14,16,30,0.046224,-1.272904,0.715522,1.460956188,2
16,16,30,-0.040705,-1.266476,0.707601,1.451315793,3
18,16,30,-0.126433,-1.239854,0.675022,1.417348914,0
20,16,30,-0.208623,-1.191815,0.619299,1.359219556,1
22,16,30,-0.284403,-1.121398,0.543461,1.278189501,2
24,16,30,-0.350057,-1.030218,0.451915,1.178183431,3
26,16,30,-0.401731,-0.923077,0.349779,1.065741194,0
28,16,30,-0.437029,-0.808655,0.242947,0.950757856,1
0,18,30,0.354141,-0.696898,0.177727,0.801666737,2
2,18,30,0.343847,-0.776312,0.255999,0.886806951,3
4,18,30,0.315088,-0.860075,0.336203,0.97572635,0
6,18,30,0.27527,-0.935334,0.409777,1.057610729,1
8,18,30,0.225583,-0.997664,0.472286,1.126621149,2
10,18,30,0.167933,-1.044154,0.520098,1.178541895,3
12,18,30,0.104376,-1.073472,0.550733,1.211009216,0
14,18,30,0.036986,-1.08546,0.563136,1.22340244,1
16,18,30,-0.031814,-1.080098,0.556961,1.215660058,2
18,18,30,-0.09937,-1.057818,0.532587,1.188487371,3
20,18,30,-0.163304,-1.019102,0.491215,1.143035108,0
22,18,30,-0.221578,-0.964819,0.435003,1.081295576,1
24,18,30,-0.27214,-0.896751,0.366971,1.006424488,2
26,18,30,-0.31298,-0.817886,0.290788,0.922741378,3
28,18,30,-0.342769,-0.73316,0.210794,0.836330248,0
0,20,30,0.280997,-0.641989,0.153035,0.7173067,1
2,20,30,0.271363,-0.705321,0.21177,0.784832545,2
4,20,30,0.246982,-0.77027,0.270874,0.853046719,3
6,20,30,0.21497,-0.828657,0.324868,0.915654816,0
8,20,30,0.176005,-0.877528,0.370614,0.968704231,1
10,20,30,0.131156,-0.914629,0.405574,1.009077982,2
12,20,30,0.081704,-0.938465,0.427936,1.034660002,3
14,20,30,0.029098,-0.948369,0.436894,1.044570161,0
16,20,30,-0.024722,-0.943965,0.432179,1.038489185,1
18,20,30,-0.07752,-0.9256,0.414097,1.016966585,2
20,20,30,-0.127355,-0.89421,0.383624,0.981324714,3
22,20,30,-0.172765,-0.851155,0.34234,0.9335466,0
24,20,30,-0.212457,-0.798134,0.2924,0.876158444,1
26,20,30,-0.245281,-0.737277,0.236474,0.812194617,2
28,20,30,-0.270461,-0.671647,0.177727,0.745550623,3
0,22,30,0.221922,-0.596867,0.127965,0.649518769,0
2,22,30,0.21313,-0.649736,0.171019,0.704860812,1
4,22,30,0.192609,-0.702583,0.213651,0.759188941,2
6,22,30,0.166825,-0.749965,0.25245,0.808708281,3
8,22,30,0.136149,-0.7898,0.285319,0.850721765,0
10,22,30,0.101234,-0.820302,0.310504,0.882924928,1
12,22,30,0.062985,-0.840042,0.326621,0.903503708,2
14,22,30,0.02246,-0.848271,0.332997,0.91156741,3
16,22,30,-0.018947,-0.844597,0.329466,0.906780528,0
18,22,30,-0.059634,-0.829312,0.316337,0.889597496,1
20,22,30,-0.098193,-0.803355,0.29436,0.861202027,2
22,22,30,-0.133545,-0.768022,0.26461,0.823231748,3
24,22,30,-0.164781,-0.72481,0.228599,0.777663048,0
26,22,30,-0.191187,-0.675444,0.188277,0.726791094,1
28,22,30,-0.212319,-0.622099,0.145958,0.673342603,2
0,24,30,0.171887,-0.56028,0.103636,0.595146402,3
2,24,30,0.164153,-0.606272,0.134017,0.642240221,0
4,24,30,0.147155,-0.651295,0.163666,0.68747824,1
6,24,30,0.126649,-0.691536,0.190541,0.728400907,2
8,24,30,0.102823,-0.725459,0.213308,0.763127534,3
10,24,30,0.076089,-0.75159,0.230817,0.789907306,0
12,24,30,0.047141,-0.768569,0.242037,0.807157042,1
14,24,30,0.016785,-0.775617,0.246417,0.813993123,2
16,24,30,-0.014095,-0.77244,0.243892,0.810151548,3
18,24,30,-0.04457,-0.759376,0.234779,0.796090179,0
20,24,30,-0.073742,-0.737254,0.2196,0.772790724,1
22,24,30,-0.100787,-0.707117,0.199008,0.741469254,2
24,24,30,-0.125014,-0.670243,0.173999,0.703654625,3
26,24,30,-0.145968,-0.628148,0.145919,0.661187509,0
28,24,30,-0.163416,-0.582619,0.116382,0.616193523,1
0,26,30,0.127567,-0.531033,0.08046,0.552035504,2
2,26,30,0.121098,-0.572541,0.100319,0.593743904,3
4,26,30,0.107339,-0.612666,0.119394,0.633353152,0
6,26,30,0.091444,-0.648539,0.136565,0.669040237,1
8,26,30,0.073569,-0.678853,0.151048,0.699334892,2
10,26,30,0.054006,-0.702294,0.162174,0.722795903,3
12,26,30,0.033233,-0.717593,0.169312,0.738045188,0
14,26,30,0.011785,-0.723956,0.172091,0.744222069,1
16,26,30,-0.009887,-0.721157,0.170493,0.74110258,2
18,26,30,-0.031411,-0.709584,0.16476,0.729137821,3
20,26,30,-0.052324,-0.689942,0.155199,0.70911529,0
22,26,30,-0.072085,-0.663084,0.142174,0.681975135,1
24,26,30,-0.090216,-0.630136,0.126263,0.64896275,2
26,26,30,-0.106402,-0.592477,0.108225,0.611606926,3
28,26,30,-0.120465,-0.55169,0.088999,0.571659422,0
0,28,30,0.087017,-0.508196,0.05917,0.518976128,1
2,28,30,0.081847,-0.547069,0.070437,0.55762424,2
4,28,30,0.071081,-0.584514,0.080989,0.594363814,3
6,28,30,0.059419,-0.61813,0.090349,0.627517535,0
8,28,30,0.047016,-0.646605,0.098161,0.655701237,1
10,28,30,0.034061,-0.668681,0.104129,0.677596694,2
12,28,30,0.020752,-0.683201,0.108016,0.691998344,3
14,28,30,0.007301,-0.689383,0.109636,0.698084721,0
16,28,30,-0.006184,-0.686979,0.108925,0.695588272,1
18,28,30,-0.019671,-0.676291,0.105939,0.684820806,2
20,28,30,-0.033048,-0.657937,0.100823,0.666437202,3
22,28,30,-0.0461,-0.632741,0.093788,0.641313162,0
24,28,30,-0.058628,-0.601811,0.085118,0.610621647,1
26,28,30,-0.070435,-0.566442,0.075146,0.575729581,2
28,28,30,-0.081353,-0.528109,0.06424,0.538186031,3
0,0,32,4.151164,-1.017766,-0.245371,4.281146705,0
2,0,32,4.109214,-1.279377,-0.351284,4.318083563,1
4,0,32,3.917697,-1.870804,-0.692904,4.396404593,2
6,0,32,3.515472,-2.782012,-2.391334,5.081005063,3
8,0,32,2.902954,-3.98247,-4.206401,6.479276086,0
10,0,32,2.154962,-4.8383,-4.730611,7.101527198,1
12,0,32,1.208134,-4.680732,-4.362748,6.511713287,2
14,0,32,0.452044,-3.239591,-1.619865,3.650103594,3
16,0,32,-0.372353,-3.937914,-3.424419,5.231869543,0
18,0,32,-1.144926,-4.909063,-4.804144,6.963444166,1
20,0,32,-2.105631,-4.473039,-4.64309,6.782333268,2
22,0,32,-2.865716,-3.363328,-3.440532,5.60013963,3
24,0,32,-3.484244,-2.250063,-1.372522,4.368816361,0
26,0,32,-3.887134,-1.531493,-0.399401,4.19699925,1
28,0,32,-4.077863,-1.084961,-0.27678,4.228795832,2
0,2,32,3.393301,-1.045528,-0.129063,3.553065962,3
2,2,32,3.355865,-1.31407,-0.175852,3.608259108,0
4,2,32,3.22299,-1.910403,-0.178366,3.750882375,1
6,2,32,3.006857,-2.73881,-0.323157,4.080036725,2
8,2,32,2.596665,-3.756158,-0.662903,4.614199002,3
10,2,32,1.780871,-4.50443,-0.687825,4.892289277,0
12,2,32,0.718939,-4.461152,-0.517667,4.548266656,1
14,2,32,0.006404,-3.478793,-0.001528,3.47879923,2
16,2,32,-0.062895,-3.953752,-0.392606,3.973694771,3
18,2,32,-0.716437,-4.593604,-0.627561,4.691301791,0
20,2,32,-1.767548,-4.181697,-0.733003,4.598707333,1
22,2,32,-2.585299,-3.231495,-0.467044,4.164668168,2
24,2,32,-2.991739,-2.271351,-0.196171,3.761385472,3
26,2,32,-3.202572,-1.574948,-0.163104,3.572608505,0
28,2,32,-3.333298,-1.11584,-0.144893,3.518091591,1
0,4,32,2.675495,-1.069236,-0.024624,2.881344384,2
2,4,32,2.647194,-1.356474,-0.005598,2.974506535,3
4,4,32,2.541277,-1.942706,0.084886,3.199906409,0
6,4,32,2.323034,-2.604054,0.213817,3.496183907,1
8,4,32,1.927696,-3.278071,0.415615,3.825506134,2
10,4,32,1.276096,-3.782612,0.720393,4.056542939,3
12,4,32,0.567891,-3.876864,1.06484,4.060352065,0
14,4,32,0.085957,-3.662145,1.272597,3.877911517,1
16,4,32,-0.116336,-3.771735,1.198674,3.959335592,2
18,4,32,-0.579755,-3.866204,0.915124,4.01510911,3
20,4,32,-1.280385,-3.560014,0.580608,3.827556803,0
22,4,32,-1.925204,-2.931772,0.329974,3.52286536,1
24,4,32,-2.312968,-2.256794,0.165588,3.235793491,2
26,4,32,-2.526628,-1.623539,0.049638,3.003696367,3
28,4,32,-2.631189,-1.148683,-0.020001,2.871067437,0
0,6,32,2.066228,-1.057763,0.059414,2.32200145,1
2,6,32,2.045783,-1.350284,0.13622,2.455005265,2
4,6,32,1.958148,-1.870481,0.281403,2.722541168,3
6,6,32,1.762872,-2.402878,0.446042,3.013385776,0
8,6,32,1.431824,-2.8798,0.647927,3.280728182,1
10,6,32,0.97464,-3.205954,0.895735,3.468487476,2
12,6,32,0.500366,-3.315063,1.144755,3.542664652,3
14,6,32,0.135753,-3.308851,1.287388,3.553067925,0
16,6,32,-0.15009,-3.312144,1.24488,3.541546428,1
18,6,32,-0.508658,-3.276874,1.043535,3.476435167,2
20,6,32,-0.976731,-3.062404,0.789326,3.309887799,3
22,6,32,-1.427728,-2.644264,0.562149,3.057212921,0
24,6,32,-1.753774,-2.13209,0.376963,2.786329506,1
26,6,32,-1.946702,-1.594727,0.216351,2.525789112,2
28,6,32,-2.034254,-1.146623,0.085669,2.336722666,3
0,8,32,1.581052,-1.020465,0.11931,1.885552736,0
2,8,32,1.565483,-1.295535,0.233174,2.045365022,1
4,8,32,1.491495,-1.721549,0.399313,2.312517928,2
6,8,32,1.331875,-2.133024,0.571381,2.578790152,3
8,8,32,1.080511,-2.480276,0.753321,2.808338581,0
10,8,32,0.760151,-2.71766,0.940017,2.974413787,1
12,8,32,0.427245,-2.828223,1.100071,3.064561932,2
14,8,32,0.131606,-2.856518,1.184712,3.095247607,3
16,8,32,-0.138674,-2.845924,1.160581,3.076599121,0
18,8,32,-0.430891,-2.782393,1.038355,3.000926351,1
20,8,32,-0.759114,-2.60932,0.861873,2.850899857,2
22,8,32,-1.075166,-2.310929,0.674319,2.636490259,3
24,8,32,-1.323732,-1.92625,0.49428,2.388936623,0
26,8,32,-1.482572,-1.49994,0.320826,2.133253164,1
28,8,32,-1.557292,-1.11255,0.162216,1.920739417,2
0,10,32,1.20868,-0.966202,0.155727,1.555218488,3
2,10,32,1.195542,-1.205804,0.282755,1.721404761,0
4,10,32,1.132941,-1.536439,0.444312,1.960003384,1
6,10,32,1.008053,-1.845674,0.603961,2.188024738,2
8,10,32,0.822654,-2.101602,0.758436,2.380906495,3
10,10,32,0.59371,-2.280676,0.898788,2.52225979,0
12,10,32,0.34999,-2.377883,1.006549,2.605755447,1
14,10,32,0.113783,-2.412313,1.059645,2.63724252,2
16,10,32,-0.115487,-2.399263,1.044059,2.619133327,3
18,10,32,-0.349708,-2.334548,0.964183,2.54991351,0
20,10,32,-0.590576,-2.196678,0.838476,2.424297063,1
22,10,32,-0.817061,-1.97669,0.688577,2.247004744,2
24,10,32,-1.001209,-1.691032,0.528908,2.035129568,3
26,10,32,-1.126226,-1.36671,0.365369,1.808252121,0
28,10,32,-1.18994,-1.053483,0.206576,1.60264072,1
0,12,32,0.928518,-0.902299,0.17196,1.306085527,2
2,12,32,0.916537,-1.099796,0.293699,1.461454897,3
4,12,32,0.86386,-1.349143,0.436037,1.660291902,0
6,12,32,0.767554,-1.578339,0.572817,1.84618863,1
8,12,32,0.630613,-1.767836,0.698353,2.00265169,2
10,12,32,0.463464,-1.904544,0.804432,2.118772656,3
12,12,32,0.280739,-1.985406,0.880184,2.189834525,0
14,12,32,0.094205,-2.017356,0.915411,2.217335588,1
16,12,32,-0.092149,-2.005318,0.90412,2.201641364,2
18,12,32,-0.277735,-1.948467,0.848356,2.143214474,3
20,12,32,-0.45913,-1.83947,0.756289,2.041181836,0
22,12,32,-0.625255,-1.675321,0.638836,1.898882751,1
24,12,32,-0.761969,-1.464295,0.505989,1.726493983,2
26,12,32,-0.858908,-1.222506,0.364664,1.537928381,3
28,12,32,-0.912804,-0.979409,0.222649,1.357212477,0
0,14,32,0.71899,-0.835661,0.172534,1.115815356,1
2,14,32,0.707834,-0.993391,0.278788,1.251230354,2
4,14,32,0.663616,-1.179707,0.396505,1.410429373,3
6,14,32,0.588981,-1.349817,0.507764,1.557796146,0
8,14,32,0.4862,-1.491523,0.606795,1.682031947,1
10,14,32,0.361271,-1.596626,0.6871,1.775341581,2
12,14,32,0.222134,-1.662081,0.742075,1.833720827,3
14,14,32,0.076024,-1.689199,0.766532,1.856540928,0
16,14,32,-0.072038,-1.679024,0.757785,1.843515439,1
18,14,32,-0.21783,-1.631906,0.717019,1.795740334,2
20,14,32,-0.356572,-1.546291,0.648304,1.714192966,3
22,14,32,-0.481363,-1.422438,0.55763,1.601871224,0
24,14,32,-0.584499,-1.265712,0.451679,1.465496458,1
26,14,32,-0.659976,-1.08609,0.336352,1.314645381,2
28,14,32,-0.705352,-0.900912,0.218002,1.164769826,3
0,16,32,0.561337,-0.771686,0.162336,0.967962544,0
2,16,32,0.551101,-0.896372,0.249701,1.081455345,1
4,16,32,0.513925,-1.036468,0.343065,1.206680743,2
