x,y,z,QCLOUD,QGRAUP,QICE,QRAIN,QSNOW,QVAPOR,CLOUD,PRECIP,P,TC,U,V,W,Velocity
420,180,30,0,0,0,0,0,0.002833,0,0,214.03273,-6.60986,10.460562,1.290472,-0.006334,10.539864
450,180,30,0,0,0,0,0,0.002402,0,0,222.152344,-5.614539,10.166794,1.12677,-0.062994,10.229236
480,180,30,0,0,0,0,0,0.001577,0,0,221.53923,-5.410019,7.852248,-1.0413,0.014362,7.921004
0,210,30,0,0,0,0,0,0.000445,0,0,1134.546875,-10.279005,-1.239535,0.612811,-0.342522,1.424537
30,210,30,0,0,0,0,0,0.000227,0,0,1048.119263,-10.291361,-4.289973,1.605107,-0.090013,4.581303
60,210,30,0,0,0,0,0,0.00015,0,0,897.273682,-9.962162,-4.949689,2.289836,0.046505,5.453892
90,210,30,0,0,0,0,0,0.000935,0,0,761.765991,-9.709538,-7.692668,1.754711,-0.077356,7.890636
120,210,30,0,0,0,0,0,0.003038,0,0,649.518433,-10.159654,-10.281905,0.717831,-0.075145,10.307206
150,210,30,0,0.000027,0,0,0.000004,0.003433,0,0.00003,506.173584,-9.198978,-12.503542,4.849092,0.102714,13.411294
180,210,30,0,0.000069,0,0,0.000011,0.004022,0,0.00008,352.037598,-8.119247,-20.99765,4.132439,-0.034657,21.400457
210,210,30,0,0.000054,0,0,0.000012,0.004671,0,0.000067,41.631382,-6.826396,-31.644371,4.513079,0.07071,31.964653
240,210,30,0.00002,0.000419,0,0,0.000007,0.005246,0.00002,0.000426,-433.014282,-5.657024,-37.897747,-11.13395,0.163086,39.499756
270,210,30,0,0.000039,0,0,0.000001,0.005438,0,0.00004,-1086.126831,-3.305116,-15.107546,-37.63147,-0.145326,40.551037
300,210,30,0,0.000085,0,0,0,0.004752,0,0.000086,-913.575378,-4.222165,26.956261,-17.470198,-0.098583,32.12254
330,210,30,0,0,0,0,0,0.000984,0,0,-296.844208,-4.800749,26.253286,-10.067204,-0.412731,28.120348
360,210,30,0,0,0,0,0,0.00077,0,0,18.507412,-6.631228,20.583782,0.812015,-0.025229,20.599808
390,210,30,0,0,0,0,0,0.002216,0,0,145.747711,-6.733095,16.914375,1.737707,-0.028911,17.003428
420,210,30,0,0,0,0,0,0.002646,0,0,225.253784,-6.653328,13.138432,5.495307,0.092831,14.241678
450,210,30,0,0,0,0,0,0.002873,0,0,233.514832,-5.933002,9.824286,2.358885,0.003834,10.103511
480,210,30,0,0,0,0,0,0.001374,0,0,241.511444,-5.101907,6.454694,0.179324,0.177586,6.459626
0,240,30,0,0,0,0,0,0.000426,0,0,1123.05127,-10.193165,-0.417588,1.093853,-0.395243,1.235763
30,240,30,0,0,0,0,0,0.000203,0,0,965.053894,-10.066255,-3.619142,2.961822,0.005103,4.676602
60,240,30,0,0,0,0,0,0.000028,0,0,846.502625,-9.632839,-4.374382,2.654882,-0.013322,5.117011
90,240,30,0,0,0,0,0.000002,0.003201,0,0.000002,750.628174,-9.933481,-7.115448,3.272995,0.032819,7.832188
120,240,30,0,0.000026,0,0,0.000003,0.002798,0,0.00003,648.70636,-9.828142,-10.788782,5.343478,-0.123517,12.040175
150,240,30,0,0.000028,0,0,0.000009,0.003106,0,0.000037,538.480713,-9.912127,-17.983263,7.148091,0.079113,19.351982
180,240,30,0,0.00016,0,0,0.000008,0.004283,0,0.000167,294.177795,-7.713053,-23.954134,12.16456,-0.037599,26.865936
210,240,30,0.00006,0.000472,0,0,0.000011,0.004907,0.00006,0.000484,-55.061111,-6.402683,-27.110506,7.554707,0.526526,28.148363
240,240,30,0.000338,0.000525,0,0.000003,0.000007,0.00559,0.000338,0.000534,-865.348999,-4.922608,-47.145401,10.108898,0.553493,48.220169
270,240,30,0,0,0,0,0,0.003214,0,0,-2521.992676,3.741086,-12.130733,0.900871,-0.087933,12.164456
300,240,30,0.00005,0.000006,0,0.000006,0.000006,0.007148,0.00005,0.000017,-1868.794922,-1.663889,39.856377,2.166883,-0.427907,39.91753
330,240,30,0,0,0,0,0,0.001308,0,0,-523.931274,-4.36231,35.011559,3.296249,-0.037627,35.166405
360,240,30,0,0,0,0,0,0.000846,0,0,-63.696918,-6.24068,22.143822,5.625106,0.152324,22.847622
390,240,30,0,0,0,0,0,0.002063,0,0,140.709091,-6.397298,18.65959,6.429924,-0.089986,19.736572
420,240,30,0,0,0,0,0,0.002602,0,0,209.801758,-6.167021,13.775225,6.883058,0.006491,15.399135
450,240,30,0,0,0,0,0,0.001946,0,0,216.230576,-5.126592,9.052532,3.828425,0.045424,9.828898
480,240,30,0,0,0,0,0,0.00128,0,0,252.339767,-4.846404,5.515975,2.09763,-0.008776,5.901364
0,270,30,0,0,0,0,0,0.000292,0,0,1125.032471,-10.088537,0.540089,1.628107,-0.43714,1.770175
30,270,30,0,0,0,0,0,0.00008,0,0,937.178162,-9.978415,-2.177957,3.33135,-0.008117,3.980132
60,270,30,0,0,0,0,0,0.001956,0,0,873.819458,-9.74032,-4.690355,2.085114,0.039888,5.133101
90,270,30,0,0.000002,0,0,0.000004,0.002916,0,0.000006,773.127075,-10.052379,-5.052046,5.406825,-0.000001,7.399792
120,270,30,0,0.000007,0,0,0,0.001594,0,0.000007,673.628296,-10.283416,-11.759023,6.121866,-0.017391,13.257155
150,270,30,0,0.000057,0,0,0.000012,0.002733,0,0.000069,559.520813,-10.061526,-16.967058,8.711035,-0.021451,19.072588
180,270,30,0.000004,0.00008,0.000002,0,0.000029,0.004307,0.000005,0.000108,305.324188,-7.701038,-21.518854,19.333614,0.009587,28.928358
210,270,30,0.000078,0.000111,0,0,0.000013,0.00482,0.000078,0.000123,-77.013321,-6.643319,-30.797234,22.284903,-0.060795,38.014339
240,270,30,0.000351,0.000562,0,0,0.000007,0.005254,0.000351,0.000569,-578.146423,-5.659759,-29.67247,31.315996,0.690504,43.146542
270,270,30,0.000353,0.001071,0,0.000002,0.000003,0.006122,0.000353,0.001076,-1438.564575,-3.873259,-5.934322,51.962387,1.042649,52.310543
300,270,30,0,0.000004,0,0,0,0.003614,0,0.000004,-1108.215088,-3.651136,34.535992,43.218731,0.276961,55.323322
330,270,30,0,0,0,0,0,0.001332,0,0,-329.473785,-5.479331,28.808102,19.623554,0.000079,34.856716
360,270,30,0,0,0,0,0,0.001321,0,0,-9.678442,-6.70363,20.560791,14.297102,0.145528,25.043451
390,270,30,0,0,0,0,0,0.001918,0,0,163.551804,-5.545796,18.104584,9.173942,0.03041,20.296257
420,270,30,0,0,0,0,0,0.002358,0,0,220.895844,-6.123553,12.604583,6.700355,0.056986,14.274926
450,270,30,0,0,0,0,0,0.002244,0,0,236.769791,-5.493696,8.096937,5.094711,0.020367,9.566446
480,270,30,0,0,0,0,0,0.00154,0,0,297.88089,-4.866158,1.96858,3.300302,0.059821,3.84329
0,300,30,0,0,0,0,0,0.000134,0,0,1109.969238,-9.924622,1.328025,1.526176,-0.452411,2.073051
30,300,30,0,0,0,0,0,0.001313,0,0,949.592957,-10.051369,-1.214844,2.619646,-0.014755,2.887664
60,300,30,0,0,0,0,0,0.00272,0,0,879.181824,-10.025777,-3.294699,2.917504,-0.020767,4.40083
90,300,30,0,0.000014,0,0,0.000002,0.002472,0,0.000016,815.88446,-9.416418,-4.205888,6.914941,-0.054545,8.093756
120,300,30,0,0,0,0,0,0.001033,0,0,723.857788,-9.094356,-9.768888,6.716798,-0.083476,11.855527
150,300,30,0,0,0,0,0,0.002013,0,0,606.397827,-10.060662,-16.032125,9.511363,-0.098571,18.641479
180,300,30,0,0.000004,0,0,0.000007,0.003924,0,0.000011,369.658356,-7.949135,-14.419259,18.407341,0.169755,23.3832
210,300,30,0.000003,0.000001,0,0,0.000002,0.004386,0.000003,0.000002,139.858734,-7.093039,-16.30323,25.196148,0.170332,30.011168
240,300,30,0,0.000001,0,0,0,0.004193,0,0.000001,-139.844849,-6.236967,-14.251694,31.194439,0.06974,34.295898
270,300,30,0,0,0,0,0,0.0024,0,0,-327.841919,-5.402261,-2.304501,39.641052,0.10078,39.708107
300,300,30,0,0,0,0,0,0.001311,0,0,-246.383942,-5.282218,11.516405,32.980629,0.286399,34.934673
330,300,30,0,0,0,0,0,0.00122,0,0,-73.86335,-5.37329,17.259871,22.138178,-0.050862,28.071421
360,300,30,0,0,0,0,0,0.001497,0,0,73.129044,-5.626113,14.894643,15.046911,-0.074517,21.172281
390,300,30,0,0,0,0,0,0.001982,0,0,140.071457,-5.621435,15.250828,9.687084,-0.174088,18.06814
420,300,30,0,0,0,0,0,0.002517,0,0,227.333496,-6.183414,9.253816,6.50646,0.092491,11.312634
450,300,30,0,0,0,0,0,0.003899,0,0,269.153748,-5.473825,5.612563,5.408822,-0.133325,7.795767
480,300,30,0,0,0,0,0,0.001362,0,0,324.393158,-5.207465,-0.612488,3.798414,-0.012791,3.8475
0,330,30,0,0,0,0,0,0.000123,0,0,1090.714722,-9.932163,2.060752,1.391942,-0.40761,2.51999
30,330,30,0,0,0,0,0,0.002105,0,0,978.042358,-9.872129,-3.610996,1.488374,0.030948,3.90583
60,330,30,0,0,0,0,0.000002,0.003189,0,0.000003,901.09436,-9.677895,0.107214,3.921297,-0.054417,3.923139
90,330,30,0,0,0,0,0,0.002075,0,0,851.557556,-9.085257,-3.170155,5.461031,0.049068,6.314678
120,330,30,0,0,0,0,0,0.000936,0,0,766.917725,-8.398918,-6.850728,6.897438,-0.039974,9.721559
150,330,30,0,0.000003,0,0,0,0.0011,0,0.000003,678.78125,-8.54215,-10.621193,12.118991,-0.062313,16.1147
180,330,30,0,0,0,0,0,0.003652,0,0,489.387878,-7.545218,-10.208623,16.4776,0.101163,19.383949
210,330,30,0.000031,0.00003,0,0,0.000008,0.004887,0.000031,0.000038,283.68576,-6.334985,-11.857605,19.732576,0.187928,23.022005
240,330,30,0,0,0,0,0,0.004134,0,0.000001,158.587357,-6.506559,-7.056257,23.223663,-0.027146,24.272001
270,330,30,0,0.000057,0,0,0.000003,0.004332,0,0.00006,56.169693,-6.533144,-3.831788,28.093815,-0.148711,28.354315
300,330,30,0,0,0,0,0,0.002741,0,0,-29.359627,-5.50517,4.931383,24.31028,-0.487977,24.810205
330,330,30,0,0.000001,0,0,0,0.004166,0,0.000002,89.065277,-6.43293,9.864956,18.16688,-0.184192,20.673336
360,330,30,0,0,0,0,0,0.002333,0,0,171.348389,-5.494503,9.792183,12.951244,0.104376,16.236763
390,330,30,0,0,0,0,0,0.001847,0,0,247.064941,-5.915179,9.56623,8.084828,-0.144763,12.525899
420,330,30,0,0,0,0,0,0.001906,0,0,258.795898,-5.381812,6.799746,6.496023,-0.029509,9.404027
450,330,30,0,0,0,0,0,0.00192,0,0,315.127441,-5.893776,2.807738,5.323036,-0.074145,6.018604
480,330,30,0,0,0,0,0,0.001114,0,0,351.96701,-5.624819,1.129993,4.472504,0.004123,4.613046
0,360,30,0,0,0,0,0,0.000343,0,0,1053.370239,-10.031463,2.800434,1.603669,-0.565329,3.276245
30,360,30,0,0,0,0,0.000002,0.00258,0,0.000003,974.394043,-10.462621,-2.837041,1.073476,0.072625,3.034209
60,360,30,0,0,0,0,0,0.002935,0,0,931.153137,-9.413898,2.898336,3.953989,-0.036547,4.902624
90,360,30,0,0,0,0,0,0.001281,0,0,912.184387,-8.50548,-2.297979,4.846972,-0.085395,5.364805
120,360,30,0,0,0,0,0,0.000901,0,0,825.153015,-7.951437,-4.965586,6.635737,0.203116,8.290435
150,360,30,0,0,0,0,0,0.000904,0,0,752.084045,-8.405075,-7.275314,9.008513,-0.070437,11.579658
180,360,30,0,0,0,0,0,0.000843,0,0,626.540894,-7.44153,-7.149108,12.949982,0.02296,14.792306
210,360,30,0,0,0,0,0,0.003809,0,0,463.828461,-6.980143,-7.824212,14.058291,-0.09495,16.089216
240,360,30,0,0,0,0,0,0.004155,0,0,354.538513,-6.552051,-4.013638,17.10862,-0.050898,17.573183
270,360,30,0,0,0,0,0,0.004309,0,0,324.863342,-6.653951,-3.583225,17.194067,0.066724,17.563595
300,360,30,0,0,0,0,0,0.003663,0,0,233.069199,-6.025688,3.117185,18.334183,0.006329,18.597288
330,360,30,0,0,0,0,0,0.002199,0,0,224.69989,-5.579368,3.840259,12.307159,-0.044504,12.892468
360,360,30,0,0,0,0,0,0.003158,0,0,269.846222,-6.015796,6.119536,10.62332,0.05778,12.259974
390,360,30,0,0,0,0,0,0.002215,0,0,297.213013,-6.418337,5.598045,7.088873,-0.084625,9.033128
420,360,30,0,0,0,0,0,0.001639,0,0,338.921997,-5.796235,4.019557,5.219844,0.053205,6.588357
450,360,30,0,0,0,0,0,0.001237,0,0,367.265594,-5.86472,1.798695,2.995348,0.075068,3.494717
480,360,30,0,0,0,0,0,0.001228,0,0,386.366577,-6.096226,0.318783,3.005832,-0.038017,3.022928
0,390,30,0,0.000001,0,0,0,0.002724,0,0.000001,1204.340942,-9.83926,3.483618,-3.630581,0.314532,5.041393
30,390,30,0,0.000006,0,0,0.000009,0.003157,0,0.000015,970.028748,-10.228975,-0.315118,1.346734,-0.073493,1.385061
60,390,30,0,0,0,0,0,0.002718,0,0,974.108521,-9.311817,2.763618,3.108888,-0.050715,4.159969
90,390,30,0,0,0,0,0,0.001084,0,0,931.076782,-8.107345,-0.039637,4.501681,0.059476,4.502249
120,390,30,0,0,0,0,0,0.000867,0,0,865.792664,-7.9258,-3.337304,5.841608,0.015732,6.727721
150,390,30,0,0,0,0,0,0.000743,0,0,823.374207,-7.990614,-4.936064,8.494468,0.053703,9.824642
180,390,30,0,0,0,0,0,0.00106,0,0,733.743652,-6.985312,-6.672329,8.510912,-0.067759,10.814814
210,390,30,0,0,0,0,0,0.000779,0,0,627.995789,-6.829691,-5.343219,11.138959,0.096332,12.354582
240,390,30,0,0,0,0,0,0.003743,0,0,495.288452,-6.961413,-2.471262,13.289547,-0.047225,13.517448
270,390,30,0,0,0,0,0,0.003774,0,0,423.869171,-6.109625,-1.206638,17.462767,0.088375,17.504627
300,390,30,0,0.000326,0,0,0.000001,0.003961,0,0.000327,440.600159,-6.247796,-0.556138,11.48761,-0.251848,11.503821
330,390,30,0,0,0,0,0.000001,0.003575,0,0.000001,324.63266,-7.196603,3.645588,14.386632,0.026025,14.841367
360,390,30,0,0,0,0,0,0.001285,0,0,370.25705,-6.103816,1.63398,9.825706,-0.116279,9.96132
390,390,30,0,0,0,0,0,0.00124,0,0,377.802826,-6.635917,2.267474,6.254628,-0.086452,6.653516
420,390,30,0,0,0,0,0,0.001008,0,0,394.284058,-6.046592,0.88428,4.035552,0.021543,4.131355
450,390,30,0,0,0,0,0,0.001072,0,0,404.593262,-6.546831,-0.294959,2.482739,0.0028,2.5002
480,390,30,0,0,0,0,0,0.001989,0,0,404.065247,-6.89634,-0.472261,0.527795,-0.035976,0.709149
0,420,30,0,0.000443,0,0,0.000001,0.003208,0,0.000444,1102.823975,-10.119883,4.488089,-1.611711,1.349499,4.955976
30,420,30,0,0.000015,0,0,0.000021,0.003437,0,0.000036,996.457153,-9.965647,3.395906,2.661324,0.100596,4.315662
60,420,30,0,0,0,0,0,0.001846,0,0,1013.465393,-9.111379,3.199695,2.638122,-0.021232,4.147069
90,420,30,0,0,0,0,0,0.000985,0,0,960.255066,-8.296468,0.015467,2.202648,0.023629,2.202829
120,420,30,0,0,0,0,0,0.00097,0,0,928.177979,-7.615772,-1.862867,4.374389,0.013611,4.754549
150,420,30,0,0,0,0,0,0.000788,0,0,861.419617,-7.388854,-5.176833,4.717858,0.017202,7.004148
180,420,30,0,0,0,0,0,0.000656,0,0,808.908264,-7.090382,-4.558224,5.093632,0.018049,6.835409
210,420,30,0,0,0,0,0,0.001101,0,0,709.465698,-6.506381,-3.305406,6.043723,0.128266,6.889757
240,420,30,0,0,0,0,0,0.000727,0,0,631.834961,-6.057498,-2.505604,9.09082,-0.025382,9.429831
270,420,30,0,0,0,0,0,0.001771,0,0,570.44574,-6.486922,-2.36578,8.80612,0.067509,9.118619
300,420,30,0,0,0,0,0,0.00292,0,0,511.449493,-7.040135,-2.06114,7.932346,0.037804,8.195843
330,420,30,0,0,0,0,0,0.002683,0,0,476.336517,-6.908195,-1.322144,7.43816,0.07024,7.555079
360,420,30,0,0.000001,0,0,0.000001,0.003973,0,0.000001,449.242188,-6.650569,-2.364794,8.85104,-0.032594,9.161562
390,420,30,0,0,0,0,0,0.002539,0,0,407.369446,-7.002651,-0.823715,5.446314,-0.168731,5.510837
420,420,30,0,0,0,0,0,0.002839,0,0,425.39859,-7.385139,-1.224074,4.52421,-0.04428,4.687088
450,420,30,0,0,0,0,0,0.003099,0,0,429.611725,-7.05025,-1.201524,2.691025,0.04949,2.947494
480,420,30,0,0,0,0,0,0.003598,0,0,438.637634,-7.540467,-2.072951,1.586576,0.025834,2.610558
0,450,30,0,0.000711,0,0,0.000006,0.003212,0,0.000717,1031.972534,-10.287487,6.074535,2.135424,1.809088,6.688259
30,450,30,0,0.000018,0,0,0.000009,0.002389,0,0.000027,1018.896729,-11.105763,4.135854,4.271946,-0.015895,5.946012
60,450,30,0,0,0,0,0,0.001177,0,0,1014.509216,-8.720396,3.830328,2.334014,0.045342,4.485654
90,450,30,0,0,0,0,0,0.001208,0,0,979.10614,-8.063561,0.964638,1.856583,0.039797,2.092609
120,450,30,0,0,0,0,0,0.001132,0,0,955.726074,-7.53955,-3.35598,0.684203,0.010599,3.425032
150,450,30,0,0,0,0,0,0.000844,0,0,901.691406,-7.325549,-4.597385,1.62929,-0.022719,4.877607
180,450,30,0,0,0,0,0,0.000534,0,0,848.993713,-6.987004,-3.97993,3.20263,0.082956,5.109165
210,450,30,0,0,0,0,0,0.000728,0,0,765.072937,-6.744923,-2.510945,3.504542,-0.087704,4.312117
240,450,30,0,0,0,0,0,0.001074,0,0,688.063477,-6.621155,-2.046166,4.380149,-0.19259,4.838346
270,450,30,0,0,0,0,0,0.000945,0,0,649.473572,-6.191338,-1.612617,4.62456,0.007269,4.897667
300,450,30,0,0,0,0,0,0.000688,0,0,621.288574,-6.77514,-1.913588,5.21062,0.054863,5.551161
330,450,30,0,0,0,0,0,0.000975,0,0,582.122192,-6.877594,-1.619411,5.485272,0.039033,5.71946
360,450,30,0,0,0,0,0,0.001347,0,0,544.377075,-6.943891,-1.763378,5.472062,0.003468,5.749172
390,450,30,0,0,0,0,0,0.001673,0,0,532.281677,-6.884293,-1.249982,4.78803,-0.086593,4.949261
420,450,30,0,0,0,0,0,0.001473,0,0,510.415375,-6.970786,-1.27604,3.981633,-0.067297,4.181652
450,450,30,0,0,0,0,0,0.001343,0,0,504.843262,-6.968393,-2.831191,3.509586,-0.033718,4.509321
480,450,30,0,0,0,0,0,0.001787,0,0,485.416107,-7.329847,-1.801587,1.726883,-0.05698,2.496215
0,480,30,0,0.000517,0,0,0.000004,0.003326,0,0.000521,1111.382202,-10.064443,7.338303,2.537555,1.402194,7.890248
30,480,30,0,0,0,0,0,0.001427,0,0,1034.358276,-9.780016,4.089166,2.501524,0.00361,4.793633
60,480,30,0,0,0,0,0,0.001456,0,0,1034.008789,-8.728144,1.923236,0.61941,-0.014335,2.020572
90,480,30,0,0,0,0,0,0.001205,0,0,1010.178589,-7.958117,-0.132202,-0.766061,-0.030819,0.777996
120,480,30,0,0,0,0,0,0.000787,0,0,987.27594,-7.64505,-2.272099,-1.083834,-0.054437,2.517955
150,480,30,0,0,0,0,0,0.000553,0,0,939.42157,-7.479459,-2.936099,0.246512,-0.008828,2.946442
180,480,30,0,0,0,0,0,0.000478,0,0,884.280762,-7.401754,-3.891111,1.371237,-0.109228,4.127102
210,480,30,0,0,0,0,0,0.000415,0,0,797.161682,-6.987546,-2.635939,1.446013,-0.038507,3.006761
240,480,30,0,0,0,0,0,0.000736,0,0,732.951172,-6.867805,-2.49319,1.371755,-0.064954,2.846389
270,480,30,0,0,0,0,0,0.000916,0,0,679.251648,-6.891968,-1.721186,2.536296,0.080031,3.066216
300,480,30,0,0,0,0,0,0.000864,0,0,645.99646,-7.168142,-2.276639,3.251775,0.000871,3.969525
330,480,30,0,0,0,0,0,0.000802,0,0,640.56665,-6.811961,-2.125359,2.695482,-0.012469,3.432628
360,480,30,0,0,0,0,0,0.000805,0,0,628.604553,-6.85288,-1.715755,2.232399,0.060053,2.816208
390,480,30,0,0,0,0,0,0.000851,0,0,606.236816,-7.11236,-2.62533,1.539497,0.026142,3.043533
420,480,30,0,0,0,0,0,0.001042,0,0,571.13623,-6.903351,-2.534048,0.355022,-0.011678,2.558823
450,480,30,0,0,0,0,0,0.001195,0,0,550.761719,-7.082148,-3.146983,-0.372909,0.02387,3.169091
480,480,30,0,0,0,0,0,0.00125,0,0,539.206909,-7.189818,-3.205338,-0.378299,0.021077,3.227654
0,0,40,0,0,0,0,0,0.000168,0,0,668.832214,-27.962658,1.070267,5.405808,-0.087624,5.511434
30,0,40,0,0,0,0,0,0.000145,0,0,658.104248,-27.525036,1.022933,5.043041,-0.132081,5.147437
60,0,40,0,0,0,0,0,0.00013,0,0,633.571106,-26.986216,1.857792,3.032443,-0.105195,3.557832
90,0,40,0,0,0,0,0,0.000127,0,0,609.839172,-26.652206,2.249685,1.004893,0.008576,2.463933
120,0,40,0,0,0,0,0,0.000147,0,0,580.700073,-26.414848,2.637795,-0.223716,-0.02392,2.647373
150,0,40,0,0,0,0,0,0.000161,0,0,574.22876,-26.109814,3.233722,-0.956587,0.009352,3.372255
180,0,40,0,0,0,0,0,0.000172,0,0,566.636047,-25.68852,3.898525,-1.914037,0.021402,4.343097
210,0,40,0,0,0,0,0,0.000158,0,0,540.402283,-25.24057,5.131569,-3.100717,0.045747,5.995793
240,0,40,0,0,0,0,0,0.000151,0,0,502.113953,-24.815861,6.686235,-4.138035,0.051155,7.863313
270,0,40,0,0,0,0,0,0.000125,0,0,467.569946,-24.395531,7.520386,-5.069462,0.071482,9.069772
300,0,40,0,0,0,0,0,0.000124,0,0,418.724426,-23.969028,7.316504,-5.758095,-0.031496,9.310633
330,0,40,0,0,0,0,0,0.000084,0,0,340.949158,-23.335968,7.462234,-5.782937,-0.041913,9.440818
360,0,40,0,0,0,0,0,0.000012,0,0,277.767029,-22.550507,8.08205,-5.604211,0.060339,9.835159
390,0,40,0,0,0,0,0,0.000239,0,0,217.094742,-21.843214,8.236653,-6.383082,0.174788,10.421936
420,0,40,0,0,0,0,0,0.000394,0,0,203.123169,-21.27253,9.47083,-7.18856,0.142321,11.890848
450,0,40,0,0,0,0,0,0.000166,0,0,209.160324,-20.616604,11.652493,-5.975232,0.233491,13.097271
480,0,40,0,0,0,0,0,0.0001,0,0,210.773285,-19.953491,11.64066,-3.735043,0.164365,12.226305
0,30,40,0,0,0,0,0,0.000198,0,0,678.858948,-27.915344,0.275423,7.719512,-0.16945,7.726282
30,30,40,0,0,0,0,0,0.000149,0,0,677.379089,-27.184406,-1.798113,5.369802,0.112994,5.663987
60,30,40,0,0,0,0,0,0.00014,0,0,652.712646,-26.958622,-0.404834,3.034435,0.05886,3.061887
90,30,40,0,0,0,0,0,0.000137,0,0,627.58252,-26.210484,1.238781,1.891498,-0.005864,2.261056
120,30,40,0,0,0,0,0,0.000136,0,0,608.219238,-25.817064,1.344363,1.598688,0.031387,2.089043
150,30,40,0,0,0,0,0,0.000132,0,0,566.47052,-25.580498,1.460632,0.450228,-0.069409,1.530023
180,30,40,0,0,0,0,0,0.000126,0,0,634.582336,-25.19117,2.8763,-1.610609,-0.00042,3.296538
210,30,40,0,0,0,0,0,0.00013,0,0,541.577209,-24.772589,4.475707,-3.190933,0.02919,5.496804
240,30,40,0,0,0,0,0,0.000115,0,0,486.880859,-24.368137,6.2632,-5.177395,-0.110722,8.126829
270,30,40,0,0,0,0,0,0.000113,0,0,460.643677,-24.024887,6.573971,-6.072208,-0.097461,8.949766
300,30,40,0,0,0,0,0,0.000114,0,0,399.184143,-23.662472,7.110886,-5.432261,-0.059294,8.948613
330,30,40,0,0,0,0,0,0.000068,0,0,338.792114,-23.072699,8.353049,-3.134254,-0.058743,8.921907
360,30,40,0,0.000009,0.000051,0,0.000037,0.001295,0.000051,0.000046,255.885986,-22.92662,5.92384,-2.98824,0.00721,6.634871
390,30,40,0,0,0,0,0,0.000655,0,0,243.533432,-22.246403,7.947263,-2.781417,0.058428,8.420135
420,30,40,0,0.000043,0,0,0.000054,0.001329,0,0.000097,191.055115,-21.321411,11.316532,-2.35817,0.117489,11.56022
450,30,40,0,0,0,0,0,0.000082,0,0,184.827759,-20.945225,12.579832,-2.484334,-0.08483,12.823077
480,30,40,0,0,0,0,0,0.000267,0,0,207.877625,-20.197174,12.485046,-0.908197,-0.076718,12.51827
0,60,40,0,0,0,0,0,0.000191,0,0,692.615417,-27.720831,-2.404773,6.745619,-0.163056,7.163302
30,60,40,0,0,0,0,0,0.000134,0,0,702.388794,-27.259247,-1.995263,4.393657,-0.04422,4.825686
60,60,40,0,0,0,0,0,0.000137,0,0,657.533936,-26.329109,-0.270415,4.198357,0.008811,4.207066
90,60,40,0,0,0,0,0,0.00014,0,0,619.233826,-26.104685,0.748689,5.663353,0.030106,5.712706
120,60,40,0,0,0,0,0,0.000148,0,0,649.156799,-26.00906,1.573567,6.137587,-0.007257,6.336098
150,60,40,0,0,0,0,0,0.000108,0,0,700.103943,-25.672201,1.837652,5.899786,-0.101889,6.180196
180,60,40,0,0,0,0,0,0.00011,0,0,576.108215,-25.086205,1.444405,4.083006,-0.011667,4.330979
210,60,40,0,0,0,0,0,0.00009,0,0,508.656677,-23.883678,2.933503,1.078032,-0.052778,3.125761
240,60,40,0,0,0,0,0,0.000083,0,0,455.990723,-23.088827,4.601648,-1.256439,0.09778,4.771097
270,60,40,0,0,0,0,0,0.000084,0,0,407.343567,-22.357674,6.577408,-2.074727,0.058292,6.897115
300,60,40,0,0,0,0,0,0.000099,0,0,347.502869,-22.196114,8.825638,-1.097164,-0.122502,8.894418
330,60,40,0,0,0,0,0,0.000168,0,0,312.010193,-21.951817,9.937576,0.015655,0.016273,9.937602
360,60,40,0,0,0,0,0.000001,0.001042,0,0.000001,258.239044,-22.34153,6.488717,0.848747,-0.048676,6.544172
390,60,40,0,0,0,0,0,0.000696,0,0,207.223312,-22.041813,7.840977,-1.12281,-0.279338,7.925885
420,60,40,0,0,0,0,0,0.000584,0,0,180.253113,-21.223253,12.218447,-1.320342,0.075624,12.289811
450,60,40,0.000101,0.001879,0,0,0.000076,0.002227,0.000101,0.001955,134.163162,-19.173567,10.861684,-2.282537,3.643861,11.681775
480,60,40,0,0,0,0,0,0.000755,0,0,204.330048,-19.967884,13.059933,1.979979,-0.08933,13.209472
0,90,40,0,0,0,0,0,0.000189,0,0,736.005005,-27.537903,-3.998531,5.707114,-0.087125,6.969002
30,90,40,0,0,0,0,0,0.000178,0,0,711.596191,-27.130028,-2.029085,6.744499,0.006732,7.043117
60,90,40,0,0,0,0,0,0.000148,0,0,697.400513,-26.021141,1.25664,9.578805,0.072586,9.661156
90,90,40,0,0,0,0,0,0.000187,0,0,709.949524,-26.205524,2.645593,8.97696,-0.03744,9.35876
120,90,40,0,0,0,0,0,0.000153,0,0,694.471924,-25.578276,1.436715,7.930782,-0.023794,8.059902
150,90,40,0,0,0,0,0,0.000127,0,0,610.845764,-25.605812,-1.13355,5.693525,0.056211,5.805542
180,90,40,0,0,0,0,0,0.000139,0,0,515.554993,-25.054668,-1.590947,3.123786,-0.093122,3.506825
210,90,40,0,0,0,0,0,0.000135,0,0,427.482147,-24.230347,1.648072,1.083236,0.001594,1.972192
240,90,40,0,0,0,0,0,0.000129,0,0,343.792297,-23.180773,5.238815,0.654009,0.0504,5.279721
270,90,40,0,0,0,0,0,0.000094,0,0,298.712555,-21.571548,8.414892,1.942071,0.039569,8.63618
